"subnum","block","trial","cue","flank","location","direction","rt","error","group","age","correctRT"
17,6,14,"Center","Neutral","down","left",423.27033543376,0,"Old",87,423.27033543376
17,6,15,"Double","Neutral","down","left",326.528515620399,0,"Old",87,326.528515620399
17,6,16,"Spatial","Neutral","down","left",295.178188161859,0,"Old",87,295.178188161859
17,6,17,"None","Congruent","down","left",379.108941366468,0,"Old",87,379.108941366468
17,6,18,"Center","Congruent","down","left",426.034515624816,0,"Old",87,426.034515624816
17,6,19,"Double","Congruent","down","left",409.292221072729,0,"Old",87,409.292221072729
17,6,20,"Spatial","Congruent","down","left",258.684177898212,0,"Old",87,258.684177898212
17,6,21,"None","Incongruent","down","left",536.085038384416,1,"Old",87,NA
17,6,22,"Center","Incongruent","down","left",422.009835515848,0,"Old",87,422.009835515848
17,6,23,"Double","Incongruent","down","left",483.30183389745,0,"Old",87,483.30183389745
17,6,24,"Spatial","Incongruent","down","left",462.677715662133,0,"Old",87,462.677715662133
17,6,25,"None","Neutral","up","right",390.770304523875,0,"Old",87,390.770304523875
17,6,26,"Center","Neutral","up","right",408.184610480779,0,"Old",87,408.184610480779
17,6,27,"Double","Neutral","up","right",359.110960879058,0,"Old",87,359.110960879058
17,6,28,"Spatial","Neutral","up","right",400.72908675397,0,"Old",87,400.72908675397
17,6,29,"None","Congruent","up","right",462.532241016663,0,"Old",87,462.532241016663
17,6,30,"Center","Congruent","up","right",409.238533040949,1,"Old",87,NA
17,6,31,"Double","Congruent","up","right",287.393942293681,0,"Old",87,287.393942293681
17,6,32,"Spatial","Congruent","up","right",317.566496673347,0,"Old",87,317.566496673347
17,6,33,"None","Incongruent","up","right",407.512192378711,0,"Old",87,407.512192378711
17,6,34,"Center","Incongruent","up","right",469.378490510952,0,"Old",87,469.378490510952
17,6,35,"Double","Incongruent","up","right",463.268563649339,0,"Old",87,463.268563649339
17,6,36,"Spatial","Incongruent","up","right",391.739729759343,0,"Old",87,391.739729759343
17,6,37,"None","Neutral","down","right",412.851995311823,1,"Old",87,NA
17,6,38,"Center","Neutral","down","right",364.002921863049,0,"Old",87,364.002921863049
17,6,39,"Double","Neutral","down","right",311.108044281219,0,"Old",87,311.108044281219
17,6,40,"Spatial","Neutral","down","right",303.979727938767,1,"Old",87,NA
17,6,41,"None","Congruent","down","right",401.163278691107,1,"Old",87,NA
17,6,42,"Center","Congruent","down","right",395.237062411648,0,"Old",87,395.237062411648
17,6,43,"Double","Congruent","down","right",446.850033727078,1,"Old",87,NA
17,6,44,"Spatial","Congruent","down","right",309.536265335391,0,"Old",87,309.536265335391
17,6,45,"None","Incongruent","down","right",397.541870349031,1,"Old",87,NA
17,6,46,"Center","Incongruent","down","right",462.742608032486,0,"Old",87,462.742608032486
17,6,47,"Double","Incongruent","down","right",425.455149902681,0,"Old",87,425.455149902681
17,6,48,"Spatial","Incongruent","down","right",435.339875771585,0,"Old",87,435.339875771585
18,1,1,"None","Neutral","up","left",426.100545690068,0,"Old",81,426.100545690068
18,1,2,"Center","Neutral","up","left",405.292711167206,0,"Old",81,405.292711167206
18,1,3,"Double","Neutral","up","left",443.061871192396,0,"Old",81,443.061871192396
18,1,4,"Spatial","Neutral","up","left",327.919018194903,0,"Old",81,327.919018194903
18,1,5,"None","Congruent","up","left",324.005781488763,0,"Old",81,324.005781488763
18,1,6,"Center","Congruent","up","left",346.921828027079,0,"Old",81,346.921828027079
18,1,7,"Double","Congruent","up","left",390.900604710756,1,"Old",81,NA
18,1,8,"Spatial","Congruent","up","left",335.081079117658,0,"Old",81,335.081079117658
18,1,9,"None","Incongruent","up","left",498.144471075454,0,"Old",81,498.144471075454
18,1,10,"Center","Incongruent","up","left",432.641706949973,0,"Old",81,432.641706949973
18,1,11,"Double","Incongruent","up","left",447.744180253461,0,"Old",81,447.744180253461
18,1,12,"Spatial","Incongruent","up","left",439.087110533514,1,"Old",81,NA
18,1,13,"None","Neutral","down","left",548.647654471583,0,"Old",81,548.647654471583
18,1,14,"Center","Neutral","down","left",429.241145894735,0,"Old",81,429.241145894735
18,1,15,"Double","Neutral","down","left",481.172045904768,0,"Old",81,481.172045904768
18,1,16,"Spatial","Neutral","down","left",311.141812657109,0,"Old",81,311.141812657109
18,1,17,"None","Congruent","down","left",383.738672134065,0,"Old",81,383.738672134065
18,1,18,"Center","Congruent","down","left",374.238264899252,0,"Old",81,374.238264899252
18,1,19,"Double","Congruent","down","left",420.175898963911,0,"Old",81,420.175898963911
18,1,20,"Spatial","Congruent","down","left",403.775521280215,0,"Old",81,403.775521280215
18,1,21,"None","Incongruent","down","left",401.209024422182,0,"Old",81,401.209024422182
18,1,22,"Center","Incongruent","down","left",449.711686880963,0,"Old",81,449.711686880963
18,1,23,"Double","Incongruent","down","left",396.105283526274,0,"Old",81,396.105283526274
18,1,24,"Spatial","Incongruent","down","left",466.290626775896,0,"Old",81,466.290626775896
18,1,25,"None","Neutral","up","right",517.821543491115,0,"Old",81,517.821543491115
18,1,26,"Center","Neutral","up","right",439.073514895878,0,"Old",81,439.073514895878
18,1,27,"Double","Neutral","up","right",379.032246164963,0,"Old",81,379.032246164963
18,1,28,"Spatial","Neutral","up","right",261.160916317749,0,"Old",81,261.160916317749
18,1,29,"None","Congruent","up","right",406.914946359206,0,"Old",81,406.914946359206
18,1,30,"Center","Congruent","up","right",309.82578440379,0,"Old",81,309.82578440379
18,1,31,"Double","Congruent","up","right",448.264977550436,1,"Old",81,NA
18,1,32,"Spatial","Congruent","up","right",277.767443654623,0,"Old",81,277.767443654623
18,1,33,"None","Incongruent","up","right",532.629594938313,0,"Old",81,532.629594938313
18,1,34,"Center","Incongruent","up","right",463.450296511407,0,"Old",81,463.450296511407
18,1,35,"Double","Incongruent","up","right",404.004262063973,0,"Old",81,404.004262063973
18,1,36,"Spatial","Incongruent","up","right",398.381219391488,0,"Old",81,398.381219391488
18,1,37,"None","Neutral","down","right",532.969497809096,0,"Old",81,532.969497809096
18,1,38,"Center","Neutral","down","right",465.01418456008,0,"Old",81,465.01418456008
18,1,39,"Double","Neutral","down","right",287.967142940575,0,"Old",81,287.967142940575
18,1,40,"Spatial","Neutral","down","right",276.582118015266,0,"Old",81,276.582118015266
18,1,41,"None","Congruent","down","right",380.662145366362,0,"Old",81,380.662145366362
18,1,42,"Center","Congruent","down","right",433.559921060902,0,"Old",81,433.559921060902
18,1,43,"Double","Congruent","down","right",352.916690042345,0,"Old",81,352.916690042345
18,1,44,"Spatial","Congruent","down","right",333.298853413387,0,"Old",81,333.298853413387
18,1,45,"None","Incongruent","down","right",536.953719567698,0,"Old",81,536.953719567698
18,1,46,"Center","Incongruent","down","right",441.355572175125,0,"Old",81,441.355572175125
18,1,47,"Double","Incongruent","down","right",493.892068389451,0,"Old",81,493.892068389451
18,1,48,"Spatial","Incongruent","down","right",427.705633931059,0,"Old",81,427.705633931059
18,2,1,"None","Neutral","up","left",424.948036693421,0,"Old",81,424.948036693421
18,2,2,"Center","Neutral","up","left",450.733696130992,0,"Old",81,450.733696130992
18,2,3,"Double","Neutral","up","left",349.56715025521,0,"Old",81,349.56715025521
18,2,4,"Spatial","Neutral","up","left",338.68695219567,1,"Old",81,NA
18,2,5,"None","Congruent","up","left",383.880975696962,1,"Old",81,NA
18,2,6,"Center","Congruent","up","left",359.608689763044,0,"Old",81,359.608689763044
18,2,7,"Double","Congruent","up","left",299.359374155314,0,"Old",81,299.359374155314
18,2,8,"Spatial","Congruent","up","left",352.720512954764,0,"Old",81,352.720512954764
18,2,9,"None","Incongruent","up","left",578.369857122971,1,"Old",81,NA
18,2,10,"Center","Incongruent","up","left",412.936052467495,0,"Old",81,412.936052467495
18,2,11,"Double","Incongruent","up","left",428.241427671501,0,"Old",81,428.241427671501
18,2,12,"Spatial","Incongruent","up","left",407.713845495815,0,"Old",81,407.713845495815
18,2,13,"None","Neutral","down","left",339.026252674036,0,"Old",81,339.026252674036
18,2,14,"Center","Neutral","down","left",348.486441557299,0,"Old",81,348.486441557299
18,2,15,"Double","Neutral","down","left",356.198447643826,0,"Old",81,356.198447643826
18,2,16,"Spatial","Neutral","down","left",284.957419837797,0,"Old",81,284.957419837797
18,2,17,"None","Congruent","down","left",418.911236830369,1,"Old",81,NA
18,2,18,"Center","Congruent","down","left",421.649585551104,0,"Old",81,421.649585551104
18,2,19,"Double","Congruent","down","left",386.578331741384,1,"Old",81,NA
18,2,20,"Spatial","Congruent","down","left",325.356381499905,0,"Old",81,325.356381499905
18,2,21,"None","Incongruent","down","left",483.974633947316,0,"Old",81,483.974633947316
18,2,22,"Center","Incongruent","down","left",393.566751339936,0,"Old",81,393.566751339936
18,2,23,"Double","Incongruent","down","left",449.49104889897,0,"Old",81,449.49104889897
18,2,24,"Spatial","Incongruent","down","left",417.313566047784,0,"Old",81,417.313566047784
18,2,25,"None","Neutral","up","right",448.299047083474,0,"Old",81,448.299047083474
18,2,26,"Center","Neutral","up","right",347.732537723747,0,"Old",81,347.732537723747
18,2,27,"Double","Neutral","up","right",426.600297970845,0,"Old",81,426.600297970845
18,2,28,"Spatial","Neutral","up","right",399.871269887116,0,"Old",81,399.871269887116
18,2,29,"None","Congruent","up","right",433.581331619084,0,"Old",81,433.581331619084
18,2,30,"Center","Congruent","up","right",316.520501958936,0,"Old",81,316.520501958936
18,2,31,"Double","Congruent","up","right",323.182212764321,0,"Old",81,323.182212764321
18,2,32,"Spatial","Congruent","up","right",356.151179540576,1,"Old",81,NA
18,2,33,"None","Incongruent","up","right",522.102433434938,0,"Old",81,522.102433434938
18,2,34,"Center","Incongruent","up","right",497.480897763157,0,"Old",81,497.480897763157
18,2,35,"Double","Incongruent","up","right",537.635474170931,0,"Old",81,537.635474170931
18,2,36,"Spatial","Incongruent","up","right",408.801087830241,0,"Old",81,408.801087830241
18,2,37,"None","Neutral","down","right",376.533939525731,0,"Old",81,376.533939525731
18,2,38,"Center","Neutral","down","right",440.513007265796,0,"Old",81,440.513007265796
18,2,39,"Double","Neutral","down","right",331.180613308868,0,"Old",81,331.180613308868
18,2,40,"Spatial","Neutral","down","right",345.990069396178,0,"Old",81,345.990069396178
18,2,41,"None","Congruent","down","right",456.910020263035,0,"Old",81,456.910020263035
18,2,42,"Center","Congruent","down","right",373.42099386902,0,"Old",81,373.42099386902
18,2,43,"Double","Congruent","down","right",395.361710301035,0,"Old",81,395.361710301035
18,2,44,"Spatial","Congruent","down","right",338.316870918394,0,"Old",81,338.316870918394
18,2,45,"None","Incongruent","down","right",443.632192193075,0,"Old",81,443.632192193075
18,2,46,"Center","Incongruent","down","right",447.189743365869,0,"Old",81,447.189743365869
18,2,47,"Double","Incongruent","down","right",441.131233125413,1,"Old",81,NA
18,2,48,"Spatial","Incongruent","down","right",446.027235657089,0,"Old",81,446.027235657089
18,3,1,"None","Neutral","up","left",487.665868137981,0,"Old",81,487.665868137981
18,3,2,"Center","Neutral","up","left",290.117889838222,0,"Old",81,290.117889838222
18,3,3,"Double","Neutral","up","left",304.924753477239,0,"Old",81,304.924753477239
18,3,4,"Spatial","Neutral","up","left",348.127353741821,0,"Old",81,348.127353741821
18,3,5,"None","Congruent","up","left",479.03686137982,1,"Old",81,NA
18,3,6,"Center","Congruent","up","left",345.393005805912,0,"Old",81,345.393005805912
18,3,7,"Double","Congruent","up","left",374.825288602659,0,"Old",81,374.825288602659
18,3,8,"Spatial","Congruent","up","left",348.579013175242,0,"Old",81,348.579013175242
18,3,9,"None","Incongruent","up","left",424.181334589465,1,"Old",81,NA
18,3,10,"Center","Incongruent","up","left",511.457059578973,0,"Old",81,511.457059578973
18,3,11,"Double","Incongruent","up","left",391.090298182819,0,"Old",81,391.090298182819
18,3,12,"Spatial","Incongruent","up","left",468.989057432787,0,"Old",81,468.989057432787
18,3,13,"None","Neutral","down","left",485.88272689448,0,"Old",81,485.88272689448
18,3,14,"Center","Neutral","down","left",318.113202927152,0,"Old",81,318.113202927152
18,3,15,"Double","Neutral","down","left",313.491772958445,0,"Old",81,313.491772958445
18,3,16,"Spatial","Neutral","down","left",369.889545893451,0,"Old",81,369.889545893451
18,3,17,"None","Congruent","down","left",444.943220427086,0,"Old",81,444.943220427086
18,3,18,"Center","Congruent","down","left",374.493031402488,0,"Old",81,374.493031402488
18,3,19,"Double","Congruent","down","left",334.61624904906,0,"Old",81,334.61624904906
18,3,20,"Spatial","Congruent","down","left",345.726958630691,0,"Old",81,345.726958630691
18,3,21,"None","Incongruent","down","left",491.023996982522,0,"Old",81,491.023996982522
18,3,22,"Center","Incongruent","down","left",482.742245244407,0,"Old",81,482.742245244407
18,3,23,"Double","Incongruent","down","left",539.956991762771,0,"Old",81,539.956991762771
18,3,24,"Spatial","Incongruent","down","left",388.271939624536,0,"Old",81,388.271939624536
18,3,25,"None","Neutral","up","right",389.553849212315,0,"Old",81,389.553849212315
18,3,26,"Center","Neutral","up","right",353.882426681399,1,"Old",81,NA
18,3,27,"Double","Neutral","up","right",360.614213154229,0,"Old",81,360.614213154229
18,3,28,"Spatial","Neutral","up","right",307.839337471825,1,"Old",81,NA
18,3,29,"None","Congruent","up","right",447.140936071483,0,"Old",81,447.140936071483
18,3,30,"Center","Congruent","up","right",452.405281799307,0,"Old",81,452.405281799307
18,3,31,"Double","Congruent","up","right",442.685333237545,0,"Old",81,442.685333237545
18,3,32,"Spatial","Congruent","up","right",363.738944591126,0,"Old",81,363.738944591126
18,3,33,"None","Incongruent","up","right",487.553754916701,0,"Old",81,487.553754916701
18,3,34,"Center","Incongruent","up","right",407.815802774056,0,"Old",81,407.815802774056
18,3,35,"Double","Incongruent","up","right",425.81620379385,0,"Old",81,425.81620379385
18,3,36,"Spatial","Incongruent","up","right",350.334939856313,0,"Old",81,350.334939856313
18,3,37,"None","Neutral","down","right",426.975604357122,0,"Old",81,426.975604357122
18,3,38,"Center","Neutral","down","right",477.50112725693,0,"Old",81,477.50112725693
18,3,39,"Double","Neutral","down","right",305.005893697186,0,"Old",81,305.005893697186
18,3,40,"Spatial","Neutral","down","right",280.945905836935,0,"Old",81,280.945905836935
18,3,41,"None","Congruent","down","right",417.868709389512,0,"Old",81,417.868709389512
18,3,42,"Center","Congruent","down","right",361.390930908323,0,"Old",81,361.390930908323
18,3,43,"Double","Congruent","down","right",346.971833452777,0,"Old",81,346.971833452777
18,3,44,"Spatial","Congruent","down","right",289.800195601298,0,"Old",81,289.800195601298
18,3,45,"None","Incongruent","down","right",544.1956435701,0,"Old",81,544.1956435701
18,3,46,"Center","Incongruent","down","right",489.676997667393,0,"Old",81,489.676997667393
18,3,47,"Double","Incongruent","down","right",398.804741185228,0,"Old",81,398.804741185228
18,3,48,"Spatial","Incongruent","down","right",395.243849128318,0,"Old",81,395.243849128318
18,4,1,"None","Neutral","up","left",435.575011912735,0,"Old",81,435.575011912735
18,4,2,"Center","Neutral","up","left",420.528276195102,0,"Old",81,420.528276195102
18,4,3,"Double","Neutral","up","left",302.174670285883,0,"Old",81,302.174670285883
18,4,4,"Spatial","Neutral","up","left",425.390739264982,0,"Old",81,425.390739264982
18,4,5,"None","Congruent","up","left",349.62102641331,0,"Old",81,349.62102641331
18,4,6,"Center","Congruent","up","left",378.416757691842,0,"Old",81,378.416757691842
18,4,7,"Double","Congruent","up","left",332.048006174979,1,"Old",81,NA
18,4,8,"Spatial","Congruent","up","left",299.275514051596,0,"Old",81,299.275514051596
18,4,9,"None","Incongruent","up","left",463.805465186405,0,"Old",81,463.805465186405
18,4,10,"Center","Incongruent","up","left",450.458295136298,0,"Old",81,450.458295136298
18,4,11,"Double","Incongruent","up","left",443.791411982165,0,"Old",81,443.791411982165
18,4,12,"Spatial","Incongruent","up","left",370.09677228471,1,"Old",81,NA
18,4,13,"None","Neutral","down","left",366.740748559462,0,"Old",81,366.740748559462
18,4,14,"Center","Neutral","down","left",372.977990223637,0,"Old",81,372.977990223637
18,4,15,"Double","Neutral","down","left",273.20910266528,1,"Old",81,NA
18,4,16,"Spatial","Neutral","down","left",382.819803421768,1,"Old",81,NA
18,4,17,"None","Congruent","down","left",405.131885503026,0,"Old",81,405.131885503026
18,4,18,"Center","Congruent","down","left",325.614094408201,0,"Old",81,325.614094408201
18,4,19,"Double","Congruent","down","left",338.49575982807,0,"Old",81,338.49575982807
18,4,20,"Spatial","Congruent","down","left",258.764241916205,0,"Old",81,258.764241916205
18,4,21,"None","Incongruent","down","left",411.731918509858,0,"Old",81,411.731918509858
18,4,22,"Center","Incongruent","down","left",505.772700692916,0,"Old",81,505.772700692916
18,4,23,"Double","Incongruent","down","left",461.110054766461,0,"Old",81,461.110054766461
18,4,24,"Spatial","Incongruent","down","left",370.841740676174,0,"Old",81,370.841740676174
18,4,25,"None","Neutral","up","right",533.03652388794,0,"Old",81,533.03652388794
18,4,26,"Center","Neutral","up","right",396.972794959248,0,"Old",81,396.972794959248
18,4,27,"Double","Neutral","up","right",428.319344270889,0,"Old",81,428.319344270889
18,4,28,"Spatial","Neutral","up","right",402.740194424395,0,"Old",81,402.740194424395
18,4,29,"None","Congruent","up","right",415.687311669785,0,"Old",81,415.687311669785
18,4,30,"Center","Congruent","up","right",363.449221395411,0,"Old",81,363.449221395411
18,4,31,"Double","Congruent","up","right",406.119166660475,0,"Old",81,406.119166660475
18,4,32,"Spatial","Congruent","up","right",435.897947012287,0,"Old",81,435.897947012287
18,4,33,"None","Incongruent","up","right",548.711361663035,0,"Old",81,548.711361663035
18,4,34,"Center","Incongruent","up","right",546.689512993226,0,"Old",81,546.689512993226
18,4,35,"Double","Incongruent","up","right",488.639809246179,0,"Old",81,488.639809246179
18,4,36,"Spatial","Incongruent","up","right",508.246118748985,0,"Old",81,508.246118748985
18,4,37,"None","Neutral","down","right",363.311192432978,0,"Old",81,363.311192432978
18,4,38,"Center","Neutral","down","right",382.199572904331,0,"Old",81,382.199572904331
18,4,39,"Double","Neutral","down","right",354.280969250086,0,"Old",81,354.280969250086
18,4,40,"Spatial","Neutral","down","right",379.239631540441,0,"Old",81,379.239631540441
18,4,41,"None","Congruent","down","right",428.655984894713,0,"Old",81,428.655984894713
18,4,42,"Center","Congruent","down","right",399.711457909748,0,"Old",81,399.711457909748
18,4,43,"Double","Congruent","down","right",445.867362952892,0,"Old",81,445.867362952892
18,4,44,"Spatial","Congruent","down","right",341.658802388108,1,"Old",81,NA
18,4,45,"None","Incongruent","down","right",448.48052380226,0,"Old",81,448.48052380226
18,4,46,"Center","Incongruent","down","right",526.822135941876,0,"Old",81,526.822135941876
18,4,47,"Double","Incongruent","down","right",427.905742004612,0,"Old",81,427.905742004612
18,4,48,"Spatial","Incongruent","down","right",348.863352318208,0,"Old",81,348.863352318208
18,5,1,"None","Neutral","up","left",401.541640998223,0,"Old",81,401.541640998223
18,5,2,"Center","Neutral","up","left",332.072989236524,0,"Old",81,332.072989236524
18,5,3,"Double","Neutral","up","left",416.584110408008,0,"Old",81,416.584110408008
18,5,4,"Spatial","Neutral","up","left",318.317378115823,0,"Old",81,318.317378115823
18,5,5,"None","Congruent","up","left",413.630265173952,0,"Old",81,413.630265173952
18,5,6,"Center","Congruent","up","left",412.542600444698,0,"Old",81,412.542600444698
18,5,7,"Double","Congruent","up","left",291.215959108174,0,"Old",81,291.215959108174
18,5,8,"Spatial","Congruent","up","left",360.371889794218,0,"Old",81,360.371889794218
18,5,9,"None","Incongruent","up","left",511.237605511105,0,"Old",81,511.237605511105
18,5,10,"Center","Incongruent","up","left",480.573101673518,0,"Old",81,480.573101673518
18,5,11,"Double","Incongruent","up","left",531.829264630702,0,"Old",81,531.829264630702
18,5,12,"Spatial","Incongruent","up","left",487.549902113676,0,"Old",81,487.549902113676
18,5,13,"None","Neutral","down","left",474.154166687979,0,"Old",81,474.154166687979
18,5,14,"Center","Neutral","down","left",448.935639018302,0,"Old",81,448.935639018302
18,5,15,"Double","Neutral","down","left",442.116182854912,0,"Old",81,442.116182854912
18,5,16,"Spatial","Neutral","down","left",302.17289208163,0,"Old",81,302.17289208163
18,5,17,"None","Congruent","down","left",415.046653018779,0,"Old",81,415.046653018779
18,5,18,"Center","Congruent","down","left",430.145680239814,0,"Old",81,430.145680239814
18,5,19,"Double","Congruent","down","left",403.404629525993,0,"Old",81,403.404629525993
18,5,20,"Spatial","Congruent","down","left",324.44194110323,0,"Old",81,324.44194110323
18,5,21,"None","Incongruent","down","left",536.103812426899,0,"Old",81,536.103812426899
18,5,22,"Center","Incongruent","down","left",450.277714358555,0,"Old",81,450.277714358555
18,5,23,"Double","Incongruent","down","left",431.355255672868,0,"Old",81,431.355255672868
18,5,24,"Spatial","Incongruent","down","left",391.69336232185,0,"Old",81,391.69336232185
18,5,25,"None","Neutral","up","right",455.431665842387,1,"Old",81,NA
18,5,26,"Center","Neutral","up","right",373.665666533423,0,"Old",81,373.665666533423
18,5,27,"Double","Neutral","up","right",409.026936488616,0,"Old",81,409.026936488616
18,5,28,"Spatial","Neutral","up","right",353.889014281923,0,"Old",81,353.889014281923
18,5,29,"None","Congruent","up","right",415.600851677358,0,"Old",81,415.600851677358
18,5,30,"Center","Congruent","up","right",348.987964303172,0,"Old",81,348.987964303172
18,5,31,"Double","Congruent","up","right",386.390674162914,0,"Old",81,386.390674162914
18,5,32,"Spatial","Congruent","up","right",317.836023376307,0,"Old",81,317.836023376307
18,5,33,"None","Incongruent","up","right",416.274065303406,0,"Old",81,416.274065303406
18,5,34,"Center","Incongruent","up","right",513.446366490468,1,"Old",81,NA
18,5,35,"Double","Incongruent","up","right",471.043193701743,0,"Old",81,471.043193701743
18,5,36,"Spatial","Incongruent","up","right",382.803763547453,0,"Old",81,382.803763547453
18,5,37,"None","Neutral","down","right",430.483822069151,0,"Old",81,430.483822069151
18,5,38,"Center","Neutral","down","right",356.793029036766,0,"Old",81,356.793029036766
18,5,39,"Double","Neutral","down","right",431.314978617137,0,"Old",81,431.314978617137
18,5,40,"Spatial","Neutral","down","right",316.448111484771,0,"Old",81,316.448111484771
18,5,41,"None","Congruent","down","right",451.871085032097,1,"Old",81,NA
18,5,42,"Center","Congruent","down","right",401.137838622343,0,"Old",81,401.137838622343
18,5,43,"Double","Congruent","down","right",374.44016030856,0,"Old",81,374.44016030856
18,5,44,"Spatial","Congruent","down","right",405.895664250585,0,"Old",81,405.895664250585
18,5,45,"None","Incongruent","down","right",450.862103652641,0,"Old",81,450.862103652641
18,5,46,"Center","Incongruent","down","right",540.662880125468,1,"Old",81,NA
18,5,47,"Double","Incongruent","down","right",468.568016626606,0,"Old",81,468.568016626606
18,5,48,"Spatial","Incongruent","down","right",430.766112246632,1,"Old",81,NA
18,6,1,"None","Neutral","up","left",333.407844963693,0,"Old",81,333.407844963693
18,6,2,"Center","Neutral","up","left",287.09171079874,0,"Old",81,287.09171079874
18,6,3,"Double","Neutral","up","left",458.067921459982,0,"Old",81,458.067921459982
18,6,4,"Spatial","Neutral","up","left",353.916879469351,0,"Old",81,353.916879469351
18,6,5,"None","Congruent","up","left",455.097216315397,0,"Old",81,455.097216315397
18,6,6,"Center","Congruent","up","left",411.770408202625,0,"Old",81,411.770408202625
18,6,7,"Double","Congruent","up","left",390.64837321022,0,"Old",81,390.64837321022
18,6,8,"Spatial","Congruent","up","left",268.946194899887,0,"Old",81,268.946194899887
18,6,9,"None","Incongruent","up","left",486.714423830831,0,"Old",81,486.714423830831
18,6,10,"Center","Incongruent","up","left",496.175618643741,0,"Old",81,496.175618643741
18,6,11,"Double","Incongruent","up","left",544.176257003402,0,"Old",81,544.176257003402
18,6,12,"Spatial","Incongruent","up","left",339.719080582629,0,"Old",81,339.719080582629
18,6,13,"None","Neutral","down","left",307.456272707753,0,"Old",81,307.456272707753
18,6,14,"Center","Neutral","down","left",319.711028798343,0,"Old",81,319.711028798343
18,6,15,"Double","Neutral","down","left",308.232401238415,0,"Old",81,308.232401238415
18,6,16,"Spatial","Neutral","down","left",392.398576461362,0,"Old",81,392.398576461362
18,6,17,"None","Congruent","down","left",400.022590665617,0,"Old",81,400.022590665617
18,6,18,"Center","Congruent","down","left",299.459349677169,0,"Old",81,299.459349677169
18,6,19,"Double","Congruent","down","left",384.712517377302,0,"Old",81,384.712517377302
18,6,20,"Spatial","Congruent","down","left",363.796444055981,0,"Old",81,363.796444055981
18,6,21,"None","Incongruent","down","left",498.614486150762,1,"Old",81,NA
18,6,22,"Center","Incongruent","down","left",529.665006128767,0,"Old",81,529.665006128767
18,6,23,"Double","Incongruent","down","left",517.004557709627,0,"Old",81,517.004557709627
18,6,24,"Spatial","Incongruent","down","left",374.752907673641,0,"Old",81,374.752907673641
18,6,25,"None","Neutral","up","right",440.164888970782,0,"Old",81,440.164888970782
18,6,26,"Center","Neutral","up","right",335.423841069865,0,"Old",81,335.423841069865
18,6,27,"Double","Neutral","up","right",455.52201927892,0,"Old",81,455.52201927892
18,6,28,"Spatial","Neutral","up","right",305.660375696201,0,"Old",81,305.660375696201
18,6,29,"None","Congruent","up","right",475.784246450266,0,"Old",81,475.784246450266
18,6,30,"Center","Congruent","up","right",372.692051097299,1,"Old",81,NA
18,6,31,"Double","Congruent","up","right",336.68198328163,0,"Old",81,336.68198328163
18,6,32,"Spatial","Congruent","up","right",338.084239757378,1,"Old",81,NA
18,6,33,"None","Incongruent","up","right",527.551918007215,1,"Old",81,NA
18,6,34,"Center","Incongruent","up","right",469.229093945017,0,"Old",81,469.229093945017
18,6,35,"Double","Incongruent","up","right",485.372362100957,0,"Old",81,485.372362100957
18,6,36,"Spatial","Incongruent","up","right",397.918425612893,0,"Old",81,397.918425612893
18,6,37,"None","Neutral","down","right",457.012317409459,0,"Old",81,457.012317409459
18,6,38,"Center","Neutral","down","right",494.235437196638,0,"Old",81,494.235437196638
18,6,39,"Double","Neutral","down","right",413.525439684107,0,"Old",81,413.525439684107
18,6,40,"Spatial","Neutral","down","right",329.074004066394,0,"Old",81,329.074004066394
18,6,41,"None","Congruent","down","right",402.399305707363,0,"Old",81,402.399305707363
18,6,42,"Center","Congruent","down","right",444.418429469238,1,"Old",81,NA
18,6,43,"Double","Congruent","down","right",404.918649756767,0,"Old",81,404.918649756767
18,6,44,"Spatial","Congruent","down","right",355.842964050684,0,"Old",81,355.842964050684
18,6,45,"None","Incongruent","down","right",472.122778779857,0,"Old",81,472.122778779857
18,6,46,"Center","Incongruent","down","right",573.12602942771,0,"Old",81,573.12602942771
18,6,47,"Double","Incongruent","down","right",492.014200726629,0,"Old",81,492.014200726629
18,6,48,"Spatial","Incongruent","down","right",383.29113407881,0,"Old",81,383.29113407881
19,1,1,"None","Neutral","up","left",376.211836263952,0,"Old",86,376.211836263952
19,1,2,"Center","Neutral","up","left",430.77787077772,0,"Old",86,430.77787077772
19,1,3,"Double","Neutral","up","left",402.629282229719,0,"Old",86,402.629282229719
19,1,4,"Spatial","Neutral","up","left",430.727296906581,0,"Old",86,430.727296906581
19,1,5,"None","Congruent","up","left",486.433078675671,0,"Old",86,486.433078675671
19,1,6,"Center","Congruent","up","left",309.387248765233,0,"Old",86,309.387248765233
19,1,7,"Double","Congruent","up","left",413.813976173428,0,"Old",86,413.813976173428
19,1,8,"Spatial","Congruent","up","left",294.790323735426,0,"Old",86,294.790323735426
19,1,9,"None","Incongruent","up","left",507.584722005526,0,"Old",86,507.584722005526
19,1,10,"Center","Incongruent","up","left",456.239911710759,0,"Old",86,456.239911710759
19,1,11,"Double","Incongruent","up","left",470.65915234614,0,"Old",86,470.65915234614
19,1,12,"Spatial","Incongruent","up","left",424.135749606102,0,"Old",86,424.135749606102
19,1,13,"None","Neutral","down","left",473.748972947412,0,"Old",86,473.748972947412
19,1,14,"Center","Neutral","down","left",404.256870358819,0,"Old",86,404.256870358819
19,1,15,"Double","Neutral","down","left",357.951898894286,0,"Old",86,357.951898894286
19,1,16,"Spatial","Neutral","down","left",310.509805330877,0,"Old",86,310.509805330877
