"error","rt","trial","flank","cue","direction","location","subnum","block"
0,420.528276195102,2,"Neutral","Center","left","up","18",4
0,302.174670285883,3,"Neutral","Double","left","up","18",4
0,425.390739264982,4,"Neutral","Spatial","left","up","18",4
0,349.62102641331,5,"Congruent","None","left","up","18",4
0,378.416757691842,6,"Congruent","Center","left","up","18",4
1,332.048006174979,7,"Congruent","Double","left","up","18",4
0,299.275514051596,8,"Congruent","Spatial","left","up","18",4
0,463.805465186405,9,"Incongruent","None","left","up","18",4
0,450.458295136298,10,"Incongruent","Center","left","up","18",4
0,443.791411982165,11,"Incongruent","Double","left","up","18",4
1,370.09677228471,12,"Incongruent","Spatial","left","up","18",4
0,366.740748559462,13,"Neutral","None","left","down","18",4
0,372.977990223637,14,"Neutral","Center","left","down","18",4
1,273.20910266528,15,"Neutral","Double","left","down","18",4
1,382.819803421768,16,"Neutral","Spatial","left","down","18",4
0,405.131885503026,17,"Congruent","None","left","down","18",4
0,325.614094408201,18,"Congruent","Center","left","down","18",4
0,338.49575982807,19,"Congruent","Double","left","down","18",4
0,258.764241916205,20,"Congruent","Spatial","left","down","18",4
0,411.731918509858,21,"Incongruent","None","left","down","18",4
0,505.772700692916,22,"Incongruent","Center","left","down","18",4
0,461.110054766461,23,"Incongruent","Double","left","down","18",4
0,370.841740676174,24,"Incongruent","Spatial","left","down","18",4
0,533.03652388794,25,"Neutral","None","right","up","18",4
0,396.972794959248,26,"Neutral","Center","right","up","18",4
0,428.319344270889,27,"Neutral","Double","right","up","18",4
0,402.740194424395,28,"Neutral","Spatial","right","up","18",4
0,415.687311669785,29,"Congruent","None","right","up","18",4
0,363.449221395411,30,"Congruent","Center","right","up","18",4
0,406.119166660475,31,"Congruent","Double","right","up","18",4
0,435.897947012287,32,"Congruent","Spatial","right","up","18",4
0,548.711361663035,33,"Incongruent","None","right","up","18",4
0,546.689512993226,34,"Incongruent","Center","right","up","18",4
0,488.639809246179,35,"Incongruent","Double","right","up","18",4
0,508.246118748985,36,"Incongruent","Spatial","right","up","18",4
0,363.311192432978,37,"Neutral","None","right","down","18",4
0,382.199572904331,38,"Neutral","Center","right","down","18",4
0,354.280969250086,39,"Neutral","Double","right","down","18",4
0,379.239631540441,40,"Neutral","Spatial","right","down","18",4
0,428.655984894713,41,"Congruent","None","right","down","18",4
0,399.711457909748,42,"Congruent","Center","right","down","18",4
0,445.867362952892,43,"Congruent","Double","right","down","18",4
1,341.658802388108,44,"Congruent","Spatial","right","down","18",4
0,448.48052380226,45,"Incongruent","None","right","down","18",4
0,526.822135941876,46,"Incongruent","Center","right","down","18",4
0,427.905742004612,47,"Incongruent","Double","right","down","18",4
0,348.863352318208,48,"Incongruent","Spatial","right","down","18",4
0,401.541640998223,1,"Neutral","None","left","up","18",5
0,332.072989236524,2,"Neutral","Center","left","up","18",5
0,416.584110408008,3,"Neutral","Double","left","up","18",5
0,318.317378115823,4,"Neutral","Spatial","left","up","18",5
0,413.630265173952,5,"Congruent","None","left","up","18",5
0,412.542600444698,6,"Congruent","Center","left","up","18",5
0,291.215959108174,7,"Congruent","Double","left","up","18",5
0,360.371889794218,8,"Congruent","Spatial","left","up","18",5
0,511.237605511105,9,"Incongruent","None","left","up","18",5
0,480.573101673518,10,"Incongruent","Center","left","up","18",5
0,531.829264630702,11,"Incongruent","Double","left","up","18",5
0,487.549902113676,12,"Incongruent","Spatial","left","up","18",5
0,474.154166687979,13,"Neutral","None","left","down","18",5
0,448.935639018302,14,"Neutral","Center","left","down","18",5
0,442.116182854912,15,"Neutral","Double","left","down","18",5
0,302.17289208163,16,"Neutral","Spatial","left","down","18",5
0,415.046653018779,17,"Congruent","None","left","down","18",5
0,430.145680239814,18,"Congruent","Center","left","down","18",5
0,403.404629525993,19,"Congruent","Double","left","down","18",5
0,324.44194110323,20,"Congruent","Spatial","left","down","18",5
0,536.103812426899,21,"Incongruent","None","left","down","18",5
0,450.277714358555,22,"Incongruent","Center","left","down","18",5
0,431.355255672868,23,"Incongruent","Double","left","down","18",5
0,391.69336232185,24,"Incongruent","Spatial","left","down","18",5
1,455.431665842387,25,"Neutral","None","right","up","18",5
0,373.665666533423,26,"Neutral","Center","right","up","18",5
0,409.026936488616,27,"Neutral","Double","right","up","18",5
0,353.889014281923,28,"Neutral","Spatial","right","up","18",5
0,415.600851677358,29,"Congruent","None","right","up","18",5
0,348.987964303172,30,"Congruent","Center","right","up","18",5
0,386.390674162914,31,"Congruent","Double","right","up","18",5
0,317.836023376307,32,"Congruent","Spatial","right","up","18",5
0,416.274065303406,33,"Incongruent","None","right","up","18",5
1,513.446366490468,34,"Incongruent","Center","right","up","18",5
0,471.043193701743,35,"Incongruent","Double","right","up","18",5
0,382.803763547453,36,"Incongruent","Spatial","right","up","18",5
0,430.483822069151,37,"Neutral","None","right","down","18",5
0,356.793029036766,38,"Neutral","Center","right","down","18",5
0,431.314978617137,39,"Neutral","Double","right","down","18",5
0,316.448111484771,40,"Neutral","Spatial","right","down","18",5
1,451.871085032097,41,"Congruent","None","right","down","18",5
0,401.137838622343,42,"Congruent","Center","right","down","18",5
0,374.44016030856,43,"Congruent","Double","right","down","18",5
0,405.895664250585,44,"Congruent","Spatial","right","down","18",5
0,450.862103652641,45,"Incongruent","None","right","down","18",5
1,540.662880125468,46,"Incongruent","Center","right","down","18",5
0,468.568016626606,47,"Incongruent","Double","right","down","18",5
1,430.766112246632,48,"Incongruent","Spatial","right","down","18",5
0,333.407844963693,1,"Neutral","None","left","up","18",6
0,287.09171079874,2,"Neutral","Center","left","up","18",6
0,458.067921459982,3,"Neutral","Double","left","up","18",6
0,353.916879469351,4,"Neutral","Spatial","left","up","18",6
0,455.097216315397,5,"Congruent","None","left","up","18",6
0,411.770408202625,6,"Congruent","Center","left","up","18",6
0,390.64837321022,7,"Congruent","Double","left","up","18",6
0,268.946194899887,8,"Congruent","Spatial","left","up","18",6
0,486.714423830831,9,"Incongruent","None","left","up","18",6
0,496.175618643741,10,"Incongruent","Center","left","up","18",6
0,544.176257003402,11,"Incongruent","Double","left","up","18",6
0,339.719080582629,12,"Incongruent","Spatial","left","up","18",6
0,307.456272707753,13,"Neutral","None","left","down","18",6
0,319.711028798343,14,"Neutral","Center","left","down","18",6
0,308.232401238415,15,"Neutral","Double","left","down","18",6
0,392.398576461362,16,"Neutral","Spatial","left","down","18",6
0,400.022590665617,17,"Congruent","None","left","down","18",6
0,299.459349677169,18,"Congruent","Center","left","down","18",6
0,384.712517377302,19,"Congruent","Double","left","down","18",6
0,363.796444055981,20,"Congruent","Spatial","left","down","18",6
1,498.614486150762,21,"Incongruent","None","left","down","18",6
0,529.665006128767,22,"Incongruent","Center","left","down","18",6
0,517.004557709627,23,"Incongruent","Double","left","down","18",6
0,374.752907673641,24,"Incongruent","Spatial","left","down","18",6
0,440.164888970782,25,"Neutral","None","right","up","18",6
0,335.423841069865,26,"Neutral","Center","right","up","18",6
0,455.52201927892,27,"Neutral","Double","right","up","18",6
0,305.660375696201,28,"Neutral","Spatial","right","up","18",6
0,475.784246450266,29,"Congruent","None","right","up","18",6
1,372.692051097299,30,"Congruent","Center","right","up","18",6
0,336.68198328163,31,"Congruent","Double","right","up","18",6
1,338.084239757378,32,"Congruent","Spatial","right","up","18",6
1,527.551918007215,33,"Incongruent","None","right","up","18",6
0,469.229093945017,34,"Incongruent","Center","right","up","18",6
0,485.372362100957,35,"Incongruent","Double","right","up","18",6
0,397.918425612893,36,"Incongruent","Spatial","right","up","18",6
0,457.012317409459,37,"Neutral","None","right","down","18",6
0,494.235437196638,38,"Neutral","Center","right","down","18",6
0,413.525439684107,39,"Neutral","Double","right","down","18",6
0,329.074004066394,40,"Neutral","Spatial","right","down","18",6
0,402.399305707363,41,"Congruent","None","right","down","18",6
1,444.418429469238,42,"Congruent","Center","right","down","18",6
0,404.918649756767,43,"Congruent","Double","right","down","18",6
0,355.842964050684,44,"Congruent","Spatial","right","down","18",6
0,472.122778779857,45,"Incongruent","None","right","down","18",6
0,573.12602942771,46,"Incongruent","Center","right","down","18",6
0,492.014200726629,47,"Incongruent","Double","right","down","18",6
0,383.29113407881,48,"Incongruent","Spatial","right","down","18",6
0,376.211836263952,1,"Neutral","None","left","up","19",1
0,430.77787077772,2,"Neutral","Center","left","up","19",1
0,402.629282229719,3,"Neutral","Double","left","up","19",1
0,430.727296906581,4,"Neutral","Spatial","left","up","19",1
0,486.433078675671,5,"Congruent","None","left","up","19",1
0,309.387248765233,6,"Congruent","Center","left","up","19",1
0,413.813976173428,7,"Congruent","Double","left","up","19",1
0,294.790323735426,8,"Congruent","Spatial","left","up","19",1
0,507.584722005526,9,"Incongruent","None","left","up","19",1
0,456.239911710759,10,"Incongruent","Center","left","up","19",1
0,470.65915234614,11,"Incongruent","Double","left","up","19",1
0,424.135749606102,12,"Incongruent","Spatial","left","up","19",1
0,473.748972947412,13,"Neutral","None","left","down","19",1
0,404.256870358819,14,"Neutral","Center","left","down","19",1
0,357.951898894286,15,"Neutral","Double","left","down","19",1
0,310.509805330877,16,"Neutral","Spatial","left","down","19",1
1,452.889712205577,17,"Congruent","None","left","down","19",1
0,462.315809268995,18,"Congruent","Center","left","down","19",1
0,440.585193232985,19,"Congruent","Double","left","down","19",1
0,348.79236413582,20,"Congruent","Spatial","left","down","19",1
0,464.984915476147,21,"Incongruent","None","left","down","19",1
0,523.703404978354,22,"Incongruent","Center","left","down","19",1
0,435.451002457883,23,"Incongruent","Double","left","down","19",1
0,437.62583824843,24,"Incongruent","Spatial","left","down","19",1
0,446.526460001534,25,"Neutral","None","right","up","19",1
0,339.131055110826,26,"Neutral","Center","right","up","19",1
0,320.518972547319,27,"Neutral","Double","right","up","19",1
0,317.993209265708,28,"Neutral","Spatial","right","up","19",1
0,420.838741731764,29,"Congruent","None","right","up","19",1
1,451.87916217127,30,"Congruent","Center","right","up","19",1
0,380.768911269249,31,"Congruent","Double","right","up","19",1
0,328.836860343562,32,"Congruent","Spatial","right","up","19",1
0,457.352702667947,33,"Incongruent","None","right","up","19",1
0,534.64051578822,34,"Incongruent","Center","right","up","19",1
1,484.061569849938,35,"Incongruent","Double","right","up","19",1
0,377.596525660231,36,"Incongruent","Spatial","right","up","19",1
0,445.137061293017,37,"Neutral","None","right","down","19",1
0,333.580091840672,38,"Neutral","Center","right","down","19",1
0,352.956431411439,39,"Neutral","Double","right","down","19",1
0,321.375910564252,40,"Neutral","Spatial","right","down","19",1
0,389.115095036768,41,"Congruent","None","right","down","19",1
0,351.147879463018,42,"Congruent","Center","right","down","19",1
0,425.70459336695,43,"Congruent","Double","right","down","19",1
0,343.305273396627,44,"Congruent","Spatial","right","down","19",1
0,403.496419071836,45,"Incongruent","None","right","down","19",1
0,443.994409102753,46,"Incongruent","Center","right","down","19",1
0,492.497970204795,47,"Incongruent","Double","right","down","19",1
0,431.982765875002,48,"Incongruent","Spatial","right","down","19",1
0,355.116681582259,1,"Neutral","None","left","up","19",2
0,382.299737711399,2,"Neutral","Center","left","up","19",2
0,341.799863761208,3,"Neutral","Double","left","up","19",2
0,322.406112021252,4,"Neutral","Spatial","left","up","19",2
0,386.947380925491,5,"Congruent","None","left","up","19",2
0,412.395253587541,6,"Congruent","Center","left","up","19",2
0,339.538712374857,7,"Congruent","Double","left","up","19",2
0,320.016439758667,8,"Congruent","Spatial","left","up","19",2
0,507.331068483043,9,"Incongruent","None","left","up","19",2
0,586.504962165332,10,"Incongruent","Center","left","up","19",2
0,470.614277313117,11,"Incongruent","Double","left","up","19",2
0,336.655265480313,12,"Incongruent","Spatial","left","up","19",2
0,462.583074046295,13,"Neutral","None","left","down","19",2
0,423.977831801327,14,"Neutral","Center","left","down","19",2
0,422.960285019335,15,"Neutral","Double","left","down","19",2
0,302.152319360052,16,"Neutral","Spatial","left","down","19",2
0,399.177654545545,17,"Congruent","None","left","down","19",2
0,338.563465771816,18,"Congruent","Center","left","down","19",2
1,304.870814356806,19,"Congruent","Double","left","down","19",2
0,361.305522799621,20,"Congruent","Spatial","left","down","19",2
0,511.24394246873,21,"Incongruent","None","left","down","19",2
0,446.271496182472,22,"Incongruent","Center","left","down","19",2
0,540.711235495408,23,"Incongruent","Double","left","down","19",2
0,393.530561151048,24,"Incongruent","Spatial","left","down","19",2
0,380.312793546059,25,"Neutral","None","right","up","19",2
0,316.449727254669,26,"Neutral","Center","right","up","19",2
0,318.918793800701,27,"Neutral","Double","right","up","19",2
0,355.471057366234,28,"Neutral","Spatial","right","up","19",2
1,370.220333610467,29,"Congruent","None","right","up","19",2
0,452.527370029243,30,"Congruent","Center","right","up","19",2
0,394.338860495274,31,"Congruent","Double","right","up","19",2
0,390.875030295223,32,"Congruent","Spatial","right","up","19",2
0,559.195031607776,33,"Incongruent","None","right","up","19",2
0,421.571788161415,34,"Incongruent","Center","right","up","19",2
1,450.111624386686,35,"Incongruent","Double","right","up","19",2
0,391.618040529512,36,"Incongruent","Spatial","right","up","19",2
0,417.550018710692,37,"Neutral","None","right","down","19",2
0,411.817766249954,38,"Neutral","Center","right","down","19",2
0,424.853286204078,39,"Neutral","Double","right","down","19",2
0,367.789670664822,40,"Neutral","Spatial","right","down","19",2
0,436.415477949473,41,"Congruent","None","right","down","19",2
0,377.870906596997,42,"Congruent","Center","right","down","19",2
0,315.305406096228,43,"Congruent","Double","right","down","19",2
0,335.104445178726,44,"Congruent","Spatial","right","down","19",2
1,628.672448370007,45,"Incongruent","None","right","down","19",2
0,601.067564427079,46,"Incongruent","Center","right","down","19",2
0,499.419429846282,47,"Incongruent","Double","right","down","19",2
0,500.563496210188,48,"Incongruent","Spatial","right","down","19",2
1,451.674604638076,1,"Neutral","None","left","up","19",3
0,403.929351269575,2,"Neutral","Center","left","up","19",3
0,314.661675513017,3,"Neutral","Double","left","up","19",3
0,366.202591976,4,"Neutral","Spatial","left","up","19",3
0,448.666579133401,5,"Congruent","None","left","up","19",3
0,391.815090623354,6,"Congruent","Center","left","up","19",3
0,300.104174688105,7,"Congruent","Double","left","up","19",3
0,357.144729548106,8,"Congruent","Spatial","left","up","19",3
0,443.476560222243,9,"Incongruent","None","left","up","19",3
0,453.62374729948,10,"Incongruent","Center","left","up","19",3
0,448.972149325448,11,"Incongruent","Double","left","up","19",3
0,456.308555825605,12,"Incongruent","Spatial","left","up","19",3
1,516.547967069442,13,"Neutral","None","left","down","19",3
0,417.408934943211,14,"Neutral","Center","left","down","19",3
0,356.553043900256,15,"Neutral","Double","left","down","19",3
0,328.207138368906,16,"Neutral","Spatial","left","down","19",3
0,475.131987383919,17,"Congruent","None","left","down","19",3
0,368.823255599466,18,"Congruent","Center","left","down","19",3
0,355.49290381137,19,"Congruent","Double","left","down","19",3
0,283.3553165179,20,"Congruent","Spatial","left","down","19",3
0,427.817742326118,21,"Incongruent","None","left","down","19",3
0,514.086840367071,22,"Incongruent","Center","left","down","19",3
0,477.461996425935,23,"Incongruent","Double","left","down","19",3
1,413.983338275071,24,"Incongruent","Spatial","left","down","19",3
0,424.060090646142,25,"Neutral","None","right","up","19",3
0,416.694991871474,26,"Neutral","Center","right","up","19",3
0,417.33340056683,27,"Neutral","Double","right","up","19",3
0,279.157511692649,28,"Neutral","Spatial","right","up","19",3
0,424.638889105104,29,"Congruent","None","right","up","19",3
0,345.970099812266,30,"Congruent","Center","right","up","19",3
0,399.644378307429,31,"Congruent","Double","right","up","19",3
0,402.319906553525,32,"Congruent","Spatial","right","up","19",3
0,564.092170344087,33,"Incongruent","None","right","up","19",3
0,411.795821309216,34,"Incongruent","Center","right","up","19",3
0,473.361655645283,35,"Incongruent","Double","right","up","19",3
0,354.526530034126,36,"Incongruent","Spatial","right","up","19",3
0,481.069384031864,37,"Neutral","None","right","down","19",3
0,400.274748255981,38,"Neutral","Center","right","down","19",3
1,347.896584837239,39,"Neutral","Double","right","down","19",3
0,409.39529633416,40,"Neutral","Spatial","right","down","19",3
0,366.522425817977,41,"Congruent","None","right","down","19",3
0,425.902666153175,42,"Congruent","Center","right","down","19",3
0,340.282221944497,43,"Congruent","Double","right","down","19",3
0,426.31842448387,44,"Congruent","Spatial","right","down","19",3
0,545.912218635256,45,"Incongruent","None","right","down","19",3
0,427.310248938255,46,"Incongruent","Center","right","down","19",3
0,474.463706231382,47,"Incongruent","Double","right","down","19",3
0,444.468542426654,48,"Incongruent","Spatial","right","down","19",3
0,447.067198729631,1,"Neutral","None","left","up","19",4
0,426.599796376925,2,"Neutral","Center","left","up","19",4
1,333.327871834099,3,"Neutral","Double","left","up","19",4
0,357.173130090747,4,"Neutral","Spatial","left","up","19",4
0,430.804630595271,5,"Congruent","None","left","up","19",4
0,357.086397306121,6,"Congruent","Center","left","up","19",4
0,484.042345781516,7,"Congruent","Double","left","up","19",4
0,298.654187132718,8,"Congruent","Spatial","left","up","19",4
0,504.462857998737,9,"Incongruent","None","left","up","19",4
0,472.103444641034,10,"Incongruent","Center","left","up","19",4
0,499.252281900651,11,"Incongruent","Double","left","up","19",4
0,321.25059639382,12,"Incongruent","Spatial","left","up","19",4
0,467.080089353352,13,"Neutral","None","left","down","19",4
0,357.814140705649,14,"Neutral","Center","left","down","19",4
0,380.692021117389,15,"Neutral","Double","left","down","19",4
0,381.342123549468,16,"Neutral","Spatial","left","down","19",4
0,416.939833950752,17,"Congruent","None","left","down","19",4
0,342.747369689988,18,"Congruent","Center","left","down","19",4
0,438.161764886692,19,"Congruent","Double","left","down","19",4
0,296.338461005038,20,"Congruent","Spatial","left","down","19",4
0,539.59696640064,21,"Incongruent","None","left","down","19",4
0,460.066657686267,22,"Incongruent","Center","left","down","19",4
0,537.646748120121,23,"Incongruent","Double","left","down","19",4
0,384.164987889058,24,"Incongruent","Spatial","left","down","19",4
0,439.349761643913,25,"Neutral","None","right","up","19",4
0,338.94311289278,26,"Neutral","Center","right","up","19",4
0,300.315228190919,27,"Neutral","Double","right","up","19",4
0,382.989161467021,28,"Neutral","Spatial","right","up","19",4
0,479.169743987558,29,"Congruent","None","right","up","19",4
1,405.381256299582,30,"Congruent","Center","right","up","19",4
0,455.541993274172,31,"Congruent","Double","right","up","19",4
0,314.039229661057,32,"Congruent","Spatial","right","up","19",4
0,505.467068786108,33,"Incongruent","None","right","up","19",4
0,381.914551955972,34,"Incongruent","Center","right","up","19",4
1,422.023329919968,35,"Incongruent","Double","right","up","19",4
0,312.092840938572,36,"Incongruent","Spatial","right","up","19",4
0,430.869523319032,37,"Neutral","None","right","down","19",4
0,458.08393951423,38,"Neutral","Center","right","down","19",4
0,364.307813468982,39,"Neutral","Double","right","down","19",4
0,338.238113454406,40,"Neutral","Spatial","right","down","19",4
0,427.687676414498,41,"Congruent","None","right","down","19",4
0,343.196309491349,42,"Congruent","Center","right","down","19",4
0,389.370975177293,43,"Congruent","Double","right","down","19",4
0,410.7857671409,44,"Congruent","Spatial","right","down","19",4
0,521.618253745761,45,"Incongruent","None","right","down","19",4
0,557.016590228941,46,"Incongruent","Center","right","down","19",4
0,389.41148795629,47,"Incongruent","Double","right","down","19",4
0,419.688672174268,48,"Incongruent","Spatial","right","down","19",4
0,433.148183480263,1,"Neutral","None","left","up","19",5
0,463.615436762059,2,"Neutral","Center","left","up","19",5
0,419.41672332017,3,"Neutral","Double","left","up","19",5
0,354.824693657296,4,"Neutral","Spatial","left","up","19",5
0,392.955520360836,5,"Congruent","None","left","up","19",5
0,432.323215979544,6,"Congruent","Center","left","up","19",5
0,386.119905522568,7,"Congruent","Double","left","up","19",5
1,310.061929562866,8,"Congruent","Spatial","left","up","19",5
0,442.417726068056,9,"Incongruent","None","left","up","19",5
0,487.218008142438,10,"Incongruent","Center","left","up","19",5
0,447.630325906271,11,"Incongruent","Double","left","up","19",5
0,284.878685086622,12,"Incongruent","Spatial","left","up","19",5
0,415.327307304367,13,"Neutral","None","left","down","19",5
0,382.004314422173,14,"Neutral","Center","left","down","19",5
1,381.702842919494,15,"Neutral","Double","left","down","19",5
0,268.934916212648,16,"Neutral","Spatial","left","down","19",5
0,359.783859277628,17,"Congruent","None","left","down","19",5
1,344.887214645675,18,"Congruent","Center","left","down","19",5
0,398.794916395243,19,"Congruent","Double","left","down","19",5
0,328.702710579632,20,"Congruent","Spatial","left","down","19",5
0,497.136559334813,21,"Incongruent","None","left","down","19",5
0,475.602668529119,22,"Incongruent","Center","left","down","19",5
0,478.575897810357,23,"Incongruent","Double","left","down","19",5
0,418.220134940983,24,"Incongruent","Spatial","left","down","19",5
0,447.463951610603,25,"Neutral","None","right","up","19",5
0,427.657225654728,26,"Neutral","Center","right","up","19",5
0,263.604288384705,27,"Neutral","Double","right","up","19",5
0,301.186782184426,28,"Neutral","Spatial","right","up","19",5
0,426.483416652649,29,"Congruent","None","right","up","19",5
0,443.034489883732,30,"Congruent","Center","right","up","19",5
0,369.797395379114,31,"Congruent","Double","right","up","19",5
0,296.589044614519,32,"Congruent","Spatial","right","up","19",5
1,501.812608365901,33,"Incongruent","None","right","up","19",5
0,520.545618668649,34,"Incongruent","Center","right","up","19",5
0,549.041454811083,35,"Incongruent","Double","right","up","19",5
0,417.430693395218,36,"Incongruent","Spatial","right","up","19",5
0,503.176827247885,37,"Neutral","None","right","down","19",5
0,354.805316315764,38,"Neutral","Center","right","down","19",5
0,376.393118281188,39,"Neutral","Double","right","down","19",5
0,316.850352806038,40,"Neutral","Spatial","right","down","19",5
1,412.54660974098,41,"Congruent","None","right","down","19",5
0,449.357920506211,42,"Congruent","Center","right","down","19",5
0,287.807707340767,43,"Congruent","Double","right","down","19",5
0,358.898969603883,44,"Congruent","Spatial","right","down","19",5
0,535.178862178277,45,"Incongruent","None","right","down","19",5
0,442.963454969641,46,"Incongruent","Center","right","down","19",5
0,467.967161419015,47,"Incongruent","Double","right","down","19",5
0,426.337553111791,48,"Incongruent","Spatial","right","down","19",5
1,390.047520436654,1,"Neutral","None","left","up","19",6
0,337.18668619649,2,"Neutral","Center","left","up","19",6
0,433.147487018753,3,"Neutral","Double","left","up","19",6
0,305.844402929576,4,"Neutral","Spatial","left","up","19",6
0,406.904902170873,5,"Congruent","None","left","up","19",6
0,340.241448833895,6,"Congruent","Center","left","up","19",6
0,343.748143498812,7,"Congruent","Double","left","up","19",6
0,368.629340827438,8,"Congruent","Spatial","left","up","19",6
0,495.361268797839,9,"Incongruent","None","left","up","19",6
0,538.066479099642,10,"Incongruent","Center","left","up","19",6
0,446.421012327577,11,"Incongruent","Double","left","up","19",6
0,264.358719267168,12,"Incongruent","Spatial","left","up","19",6
0,368.971503078965,13,"Neutral","None","left","down","19",6
0,444.889952199571,14,"Neutral","Center","left","down","19",6
0,425.302041691817,15,"Neutral","Double","left","down","19",6
0,412.561135356658,16,"Neutral","Spatial","left","down","19",6
0,416.138058262741,17,"Congruent","None","left","down","19",6
0,454.365145369542,18,"Congruent","Center","left","down","19",6
0,324.173876078089,19,"Congruent","Double","left","down","19",6
0,390.576926338527,20,"Congruent","Spatial","left","down","19",6
0,468.508698601584,21,"Incongruent","None","left","down","19",6
0,465.969353740476,22,"Incongruent","Center","left","down","19",6
0,492.69012930944,23,"Incongruent","Double","left","down","19",6
0,341.937339857904,24,"Incongruent","Spatial","left","down","19",6
0,470.565965058415,25,"Neutral","None","right","up","19",6
0,389.43681616593,26,"Neutral","Center","right","up","19",6
0,377.934220533801,27,"Neutral","Double","right","up","19",6
0,381.584508734881,28,"Neutral","Spatial","right","up","19",6
0,415.172286063882,29,"Congruent","None","right","up","19",6
0,476.405914562465,30,"Congruent","Center","right","up","19",6
0,429.996702530213,31,"Congruent","Double","right","up","19",6
0,215.904039552539,32,"Congruent","Spatial","right","up","19",6
1,492.827559286307,33,"Incongruent","None","right","up","19",6
0,447.331380304055,34,"Incongruent","Center","right","up","19",6
0,487.713383428175,35,"Incongruent","Double","right","up","19",6
0,386.972516610796,36,"Incongruent","Spatial","right","up","19",6
0,483.93539195345,37,"Neutral","None","right","down","19",6
0,382.91546723844,38,"Neutral","Center","right","down","19",6
1,452.396176337468,39,"Neutral","Double","right","down","19",6
1,350.548116413632,40,"Neutral","Spatial","right","down","19",6
0,449.814256212987,41,"Congruent","None","right","down","19",6
0,396.390748357579,42,"Congruent","Center","right","down","19",6
0,423.858255248966,43,"Congruent","Double","right","down","19",6
1,359.238411540166,44,"Congruent","Spatial","right","down","19",6
0,487.233318255511,45,"Incongruent","None","right","down","19",6
0,503.351179855071,46,"Incongruent","Center","right","down","19",6
0,453.462478780133,47,"Incongruent","Double","right","down","19",6
0,505.978635646845,48,"Incongruent","Spatial","right","down","19",6
0,392.515118093493,1,"Neutral","None","left","up","20",1
0,372.73510975883,2,"Neutral","Center","left","up","20",1
0,278.45310602125,3,"Neutral","Double","left","up","20",1
0,311.178080033244,4,"Neutral","Spatial","left","up","20",1
1,438.984750687019,5,"Congruent","None","left","up","20",1
0,327.070622569385,6,"Congruent","Center","left","up","20",1
0,332.354044946416,7,"Congruent","Double","left","up","20",1
0,344.565622334579,8,"Congruent","Spatial","left","up","20",1
0,509.078849609244,9,"Incongruent","None","left","up","20",1
0,519.728093282388,10,"Incongruent","Center","left","up","20",1
0,454.998838202507,11,"Incongruent","Double","left","up","20",1
1,422.958179285512,12,"Incongruent","Spatial","left","up","20",1
0,401.109628109199,13,"Neutral","None","left","down","20",1
0,340.723210692452,14,"Neutral","Center","left","down","20",1
0,473.65697633252,15,"Neutral","Double","left","down","20",1
0,307.979531558479,16,"Neutral","Spatial","left","down","20",1
0,400.57101261389,17,"Congruent","None","left","down","20",1
0,444.936185020704,18,"Congruent","Center","left","down","20",1
0,357.743148901286,19,"Congruent","Double","left","down","20",1
1,331.041545814735,20,"Congruent","Spatial","left","down","20",1
0,468.390553207805,21,"Incongruent","None","left","down","20",1
0,472.028574061756,22,"Incongruent","Center","left","down","20",1
0,467.094337785411,23,"Incongruent","Double","left","down","20",1
0,387.828196070885,24,"Incongruent","Spatial","left","down","20",1
0,353.814140959659,25,"Neutral","None","right","up","20",1
0,437.811622996944,26,"Neutral","Center","right","up","20",1
0,315.143767320818,27,"Neutral","Double","right","up","20",1
0,254.183193752409,28,"Neutral","Spatial","right","up","20",1
0,373.106507632044,29,"Congruent","None","right","up","20",1
0,332.409475808164,30,"Congruent","Center","right","up","20",1
0,455.962974292778,31,"Congruent","Double","right","up","20",1
0,348.390679296531,32,"Congruent","Spatial","right","up","20",1
0,454.591109892312,33,"Incongruent","None","right","up","20",1
0,547.089793846628,34,"Incongruent","Center","right","up","20",1
0,476.102172476803,35,"Incongruent","Double","right","up","20",1
0,399.649727254214,36,"Incongruent","Spatial","right","up","20",1
0,374.012174286449,37,"Neutral","None","right","down","20",1
0,328.605073034146,38,"Neutral","Center","right","down","20",1
0,390.70172330396,39,"Neutral","Double","right","down","20",1
0,291.589835308863,40,"Neutral","Spatial","right","down","20",1
1,415.748522162078,41,"Congruent","None","right","down","20",1
0,365.957223897225,42,"Congruent","Center","right","down","20",1
0,368.984972863629,43,"Congruent","Double","right","down","20",1
0,401.936944797892,44,"Congruent","Spatial","right","down","20",1
0,422.953666486254,45,"Incongruent","None","right","down","20",1
0,469.12017918694,46,"Incongruent","Center","right","down","20",1
0,416.307031281525,47,"Incongruent","Double","right","down","20",1
0,429.534064511998,48,"Incongruent","Spatial","right","down","20",1
0,428.574706006754,1,"Neutral","None","left","up","20",2
0,343.683619875531,2,"Neutral","Center","left","up","20",2
0,401.127794850456,3,"Neutral","Double","left","up","20",2
1,295.670810365412,4,"Neutral","Spatial","left","up","20",2
0,421.87810934413,5,"Congruent","None","left","up","20",2
0,471.313543408686,6,"Congruent","Center","left","up","20",2
0,462.784830703531,7,"Congruent","Double","left","up","20",2
0,453.504036428518,8,"Congruent","Spatial","left","up","20",2
0,523.321339706387,9,"Incongruent","None","left","up","20",2
