"subnum","group","block","trial","cue","flank","location","direction","rt","error"
"16","Control",6,26,"Center","Neutral","up","right",301.302530867566,0
"16","Control",6,27,"Double","Neutral","up","right",341.702994007853,0
"16","Control",6,28,"Spatial","Neutral","up","right",368.091056102091,0
"16","Control",6,29,"None","Congruent","up","right",524.09354376267,0
"16","Control",6,30,"Center","Congruent","up","right",386.667304677145,0
"16","Control",6,31,"Double","Congruent","up","right",298.748546052365,0
"16","Control",6,32,"Spatial","Congruent","up","right",370.904125018621,0
"16","Control",6,33,"None","Incongruent","up","right",442.134762804446,1
"16","Control",6,34,"Center","Incongruent","up","right",472.293681759868,0
"16","Control",6,35,"Double","Incongruent","up","right",495.12236750485,0
"16","Control",6,36,"Spatial","Incongruent","up","right",436.118036187008,0
"16","Control",6,37,"None","Neutral","down","right",439.979826097538,0
"16","Control",6,38,"Center","Neutral","down","right",363.758966386093,0
"16","Control",6,39,"Double","Neutral","down","right",335.992776734858,0
"16","Control",6,40,"Spatial","Neutral","down","right",389.086355491139,0
"16","Control",6,41,"None","Congruent","down","right",398.723770438396,0
"16","Control",6,42,"Center","Congruent","down","right",308.722372729848,0
"16","Control",6,43,"Double","Congruent","down","right",381.172383752904,0
"16","Control",6,44,"Spatial","Congruent","down","right",311.182344984639,0
"16","Control",6,45,"None","Incongruent","down","right",504.952253368002,0
"16","Control",6,46,"Center","Incongruent","down","right",536.277246256798,0
"16","Control",6,47,"Double","Incongruent","down","right",479.123158760735,0
"16","Control",6,48,"Spatial","Incongruent","down","right",417.185318755534,0
"17","Control",1,1,"None","Neutral","up","left",397.642603033999,0
"17","Control",1,2,"Center","Neutral","up","left",421.442056217713,0
"17","Control",1,3,"Double","Neutral","up","left",373.271262769631,0
"17","Control",1,4,"Spatial","Neutral","up","left",419.46658245745,0
"17","Control",1,5,"None","Congruent","up","left",415.201918166428,0
"17","Control",1,6,"Center","Congruent","up","left",446.225461264725,0
"17","Control",1,7,"Double","Congruent","up","left",314.853409925201,0
"17","Control",1,8,"Spatial","Congruent","up","left",297.602197980926,0
"17","Control",1,9,"None","Incongruent","up","left",516.33638051201,0
"17","Control",1,10,"Center","Incongruent","up","left",407.023155415853,0
"17","Control",1,11,"Double","Incongruent","up","left",536.15967023781,0
"17","Control",1,12,"Spatial","Incongruent","up","left",401.457745699832,0
"17","Control",1,13,"None","Neutral","down","left",413.649295875944,0
"17","Control",1,14,"Center","Neutral","down","left",402.960354071937,0
"17","Control",1,15,"Double","Neutral","down","left",353.728181059792,0
"17","Control",1,16,"Spatial","Neutral","down","left",368.030612791553,0
"17","Control",1,17,"None","Congruent","down","left",451.996118714089,0
"17","Control",1,18,"Center","Congruent","down","left",409.718929776329,0
"17","Control",1,19,"Double","Congruent","down","left",409.147184876011,0
"17","Control",1,20,"Spatial","Congruent","down","left",291.239458215019,1
"17","Control",1,21,"None","Incongruent","down","left",575.807840665819,0
"17","Control",1,22,"Center","Incongruent","down","left",483.973714127027,0
"17","Control",1,23,"Double","Incongruent","down","left",459.492582919311,0
"17","Control",1,24,"Spatial","Incongruent","down","left",417.36591455132,1
"17","Control",1,25,"None","Neutral","up","right",351.951929815148,1
"17","Control",1,26,"Center","Neutral","up","right",367.713965545044,0
"17","Control",1,27,"Double","Neutral","up","right",348.842205907679,0
"17","Control",1,28,"Spatial","Neutral","up","right",464.28548169912,0
"17","Control",1,29,"None","Congruent","up","right",516.266625739291,0
"17","Control",1,30,"Center","Congruent","up","right",399.687549224504,0
"17","Control",1,31,"Double","Congruent","up","right",355.156483153091,0
"17","Control",1,32,"Spatial","Congruent","up","right",377.966492028613,0
"17","Control",1,33,"None","Incongruent","up","right",493.336700881892,0
"17","Control",1,34,"Center","Incongruent","up","right",497.262384250878,0
"17","Control",1,35,"Double","Incongruent","up","right",412.878235645853,0
"17","Control",1,36,"Spatial","Incongruent","up","right",533.897614433608,0
"17","Control",1,37,"None","Neutral","down","right",503.513536208249,0
"17","Control",1,38,"Center","Neutral","down","right",389.804253577878,0
"17","Control",1,39,"Double","Neutral","down","right",373.002001003363,0
"17","Control",1,40,"Spatial","Neutral","down","right",296.351135354202,0
"17","Control",1,41,"None","Congruent","down","right",428.979857250323,0
"17","Control",1,42,"Center","Congruent","down","right",372.838524908856,0
"17","Control",1,43,"Double","Congruent","down","right",377.264418104537,0
"17","Control",1,44,"Spatial","Congruent","down","right",363.921814653485,0
"17","Control",1,45,"None","Incongruent","down","right",526.247153386049,0
"17","Control",1,46,"Center","Incongruent","down","right",579.317608308957,0
"17","Control",1,47,"Double","Incongruent","down","right",493.248276484342,0
"17","Control",1,48,"Spatial","Incongruent","down","right",423.881342840236,0
"17","Control",2,1,"None","Neutral","up","left",409.193121651853,0
"17","Control",2,2,"Center","Neutral","up","left",389.352905470242,0
"17","Control",2,3,"Double","Neutral","up","left",326.152803665659,0
"17","Control",2,4,"Spatial","Neutral","up","left",310.450163541233,0
"17","Control",2,5,"None","Congruent","up","left",476.336918922477,0
"17","Control",2,6,"Center","Congruent","up","left",354.943778300992,0
"17","Control",2,7,"Double","Congruent","up","left",377.889850880203,0
"17","Control",2,8,"Spatial","Congruent","up","left",321.754659281693,0
"17","Control",2,9,"None","Incongruent","up","left",505.992828899336,0
"17","Control",2,10,"Center","Incongruent","up","left",447.20803757616,0
"17","Control",2,11,"Double","Incongruent","up","left",522.168598185331,0
"17","Control",2,12,"Spatial","Incongruent","up","left",422.053552249397,0
"17","Control",2,13,"None","Neutral","down","left",438.747326799003,0
"17","Control",2,14,"Center","Neutral","down","left",328.570452347714,0
"17","Control",2,15,"Double","Neutral","down","left",401.175428329768,0
"17","Control",2,16,"Spatial","Neutral","down","left",324.499868661341,0
"17","Control",2,17,"None","Congruent","down","left",543.578775915571,1
"17","Control",2,18,"Center","Congruent","down","left",480.659699559909,0
"17","Control",2,19,"Double","Congruent","down","left",387.734248854175,0
"17","Control",2,20,"Spatial","Congruent","down","left",286.836341845063,0
"17","Control",2,21,"None","Incongruent","down","left",538.941286838526,0
"17","Control",2,22,"Center","Incongruent","down","left",508.357988978531,0
"17","Control",2,23,"Double","Incongruent","down","left",444.521470142245,0
"17","Control",2,24,"Spatial","Incongruent","down","left",485.528667643407,0
"17","Control",2,25,"None","Neutral","up","right",407.889579693247,0
"17","Control",2,26,"Center","Neutral","up","right",332.18244901003,0
"17","Control",2,27,"Double","Neutral","up","right",422.228726514536,0
"17","Control",2,28,"Spatial","Neutral","up","right",352.5622076867,1
"17","Control",2,29,"None","Congruent","up","right",363.920636650192,0
"17","Control",2,30,"Center","Congruent","up","right",348.27887017847,1
"17","Control",2,31,"Double","Congruent","up","right",341.202160509505,0
"17","Control",2,32,"Spatial","Congruent","up","right",293.157296472137,0
"17","Control",2,33,"None","Incongruent","up","right",541.28148822625,0
"17","Control",2,34,"Center","Incongruent","up","right",477.309140589178,0
"17","Control",2,35,"Double","Incongruent","up","right",584.634509097241,0
"17","Control",2,36,"Spatial","Incongruent","up","right",440.741508782351,0
"17","Control",2,37,"None","Neutral","down","right",496.320931123062,0
"17","Control",2,38,"Center","Neutral","down","right",432.611218486636,0
"17","Control",2,39,"Double","Neutral","down","right",369.202115020121,0
"17","Control",2,40,"Spatial","Neutral","down","right",351.59770594106,0
"17","Control",2,41,"None","Congruent","down","right",502.906396518891,0
"17","Control",2,42,"Center","Congruent","down","right",388.728868182071,0
"17","Control",2,43,"Double","Congruent","down","right",347.356088595149,0
"17","Control",2,44,"Spatial","Congruent","down","right",369.283915498746,0
"17","Control",2,45,"None","Incongruent","down","right",497.760375262232,0
"17","Control",2,46,"Center","Incongruent","down","right",508.371067701395,0
"17","Control",2,47,"Double","Incongruent","down","right",509.770086576961,0
"17","Control",2,48,"Spatial","Incongruent","down","right",472.017509047437,0
"17","Control",3,1,"None","Neutral","up","left",426.524032579028,0
"17","Control",3,2,"Center","Neutral","up","left",368.255562389998,0
"17","Control",3,3,"Double","Neutral","up","left",453.430786846629,0
"17","Control",3,4,"Spatial","Neutral","up","left",359.356923486292,0
"17","Control",3,5,"None","Congruent","up","left",399.359647214076,0
"17","Control",3,6,"Center","Congruent","up","left",372.619445898692,0
"17","Control",3,7,"Double","Congruent","up","left",357.423019380757,0
"17","Control",3,8,"Spatial","Congruent","up","left",313.028559017508,0
"17","Control",3,9,"None","Incongruent","up","left",418.782526096538,0
"17","Control",3,10,"Center","Incongruent","up","left",529.829380179136,0
"17","Control",3,11,"Double","Incongruent","up","left",392.027743487049,0
"17","Control",3,12,"Spatial","Incongruent","up","left",445.419305823459,1
"17","Control",3,13,"None","Neutral","down","left",343.933093975623,0
"17","Control",3,14,"Center","Neutral","down","left",282.670142945385,0
"17","Control",3,15,"Double","Neutral","down","left",328.795307250411,0
"17","Control",3,16,"Spatial","Neutral","down","left",360.792355266308,0
"17","Control",3,17,"None","Congruent","down","left",487.929199888227,0
"17","Control",3,18,"Center","Congruent","down","left",427.844939026068,0
"17","Control",3,19,"Double","Congruent","down","left",299.938388752031,0
"17","Control",3,20,"Spatial","Congruent","down","left",370.81074626219,0
"17","Control",3,21,"None","Incongruent","down","left",504.339792524737,0
"17","Control",3,22,"Center","Incongruent","down","left",494.662850732008,0
"17","Control",3,23,"Double","Incongruent","down","left",415.697102991903,0
"17","Control",3,24,"Spatial","Incongruent","down","left",354.854980302403,0
"17","Control",3,25,"None","Neutral","up","right",496.449172382228,0
"17","Control",3,26,"Center","Neutral","up","right",388.125678977701,0
"17","Control",3,27,"Double","Neutral","up","right",414.889220998872,0
"17","Control",3,28,"Spatial","Neutral","up","right",341.155598767974,1
"17","Control",3,29,"None","Congruent","up","right",417.730513254166,1
"17","Control",3,30,"Center","Congruent","up","right",259.249088101635,0
"17","Control",3,31,"Double","Congruent","up","right",438.193572500565,0
"17","Control",3,32,"Spatial","Congruent","up","right",436.514001124889,0
"17","Control",3,33,"None","Incongruent","up","right",581.776791914117,0
"17","Control",3,34,"Center","Incongruent","up","right",495.150485798146,0
"17","Control",3,35,"Double","Incongruent","up","right",550.929352872194,0
"17","Control",3,36,"Spatial","Incongruent","up","right",458.083725565503,0
"17","Control",3,37,"None","Neutral","down","right",450.361024310696,0
"17","Control",3,38,"Center","Neutral","down","right",430.891830752121,0
"17","Control",3,39,"Double","Neutral","down","right",372.858655059759,0
"17","Control",3,40,"Spatial","Neutral","down","right",244.655549262175,0
"17","Control",3,41,"None","Congruent","down","right",476.360615283954,0
"17","Control",3,42,"Center","Congruent","down","right",426.37585443371,0
"17","Control",3,43,"Double","Congruent","down","right",429.954971263411,0
"17","Control",3,44,"Spatial","Congruent","down","right",258.065976668517,0
"17","Control",3,45,"None","Incongruent","down","right",462.752035780609,0
"17","Control",3,46,"Center","Incongruent","down","right",472.403371507042,0
"17","Control",3,47,"Double","Incongruent","down","right",568.054249663801,0
"17","Control",3,48,"Spatial","Incongruent","down","right",379.891987148918,0
"17","Control",4,1,"None","Neutral","up","left",387.914863219186,0
"17","Control",4,2,"Center","Neutral","up","left",498.287152861492,0
"17","Control",4,3,"Double","Neutral","up","left",375.782732741123,0
"17","Control",4,4,"Spatial","Neutral","up","left",342.17102010453,0
"17","Control",4,5,"None","Congruent","up","left",391.108466653541,0
"17","Control",4,6,"Center","Congruent","up","left",426.753556280423,0
"17","Control",4,7,"Double","Congruent","up","left",446.638685078043,0
"17","Control",4,8,"Spatial","Congruent","up","left",281.26285064203,1
"17","Control",4,9,"None","Incongruent","up","left",507.444653204258,0
"17","Control",4,10,"Center","Incongruent","up","left",520.242164850068,0
"17","Control",4,11,"Double","Incongruent","up","left",532.101954727789,0
"17","Control",4,12,"Spatial","Incongruent","up","left",384.519127845862,0
"17","Control",4,13,"None","Neutral","down","left",301.188642113815,0
"17","Control",4,14,"Center","Neutral","down","left",370.452277959383,0
"17","Control",4,15,"Double","Neutral","down","left",391.935174085561,0
"17","Control",4,16,"Spatial","Neutral","down","left",380.318377671477,0
"17","Control",4,17,"None","Congruent","down","left",355.8761490457,1
"17","Control",4,18,"Center","Congruent","down","left",352.846490972353,0
"17","Control",4,19,"Double","Congruent","down","left",356.264855036314,0
"17","Control",4,20,"Spatial","Congruent","down","left",314.395314406295,0
"17","Control",4,21,"None","Incongruent","down","left",554.902768156686,0
"17","Control",4,22,"Center","Incongruent","down","left",414.166592216583,0
"17","Control",4,23,"Double","Incongruent","down","left",442.48421808545,0
"17","Control",4,24,"Spatial","Incongruent","down","left",350.694253536806,0
"17","Control",4,25,"None","Neutral","up","right",356.021804196412,0
"17","Control",4,26,"Center","Neutral","up","right",434.095539546562,0
"17","Control",4,27,"Double","Neutral","up","right",345.441344166303,0
"17","Control",4,28,"Spatial","Neutral","up","right",357.03313435894,0
"17","Control",4,29,"None","Congruent","up","right",378.762243094438,0
"17","Control",4,30,"Center","Congruent","up","right",442.702592900446,0
"17","Control",4,31,"Double","Congruent","up","right",270.843278124821,0
"17","Control",4,32,"Spatial","Congruent","up","right",351.787420987589,0
"17","Control",4,33,"None","Incongruent","up","right",474.373794209065,0
"17","Control",4,34,"Center","Incongruent","up","right",513.828587595382,0
"17","Control",4,35,"Double","Incongruent","up","right",420.124987334333,0
"17","Control",4,36,"Spatial","Incongruent","up","right",465.116949232932,0
"17","Control",4,37,"None","Neutral","down","right",387.555264823306,1
"17","Control",4,38,"Center","Neutral","down","right",324.074498226231,0
"17","Control",4,39,"Double","Neutral","down","right",415.138013421056,1
"17","Control",4,40,"Spatial","Neutral","down","right",394.093044236563,0
"17","Control",4,41,"None","Congruent","down","right",449.516961640612,0
"17","Control",4,42,"Center","Congruent","down","right",357.034705453023,0
"17","Control",4,43,"Double","Congruent","down","right",364.620318452905,0
"17","Control",4,44,"Spatial","Congruent","down","right",331.460843529557,0
"17","Control",4,45,"None","Incongruent","down","right",426.318109174825,0
"17","Control",4,46,"Center","Incongruent","down","right",485.381074758965,0
"17","Control",4,47,"Double","Incongruent","down","right",481.874225649827,1
"17","Control",4,48,"Spatial","Incongruent","down","right",376.310641807385,0
"17","Control",5,1,"None","Neutral","up","left",372.884480698679,0
"17","Control",5,2,"Center","Neutral","up","left",438.77303300051,1
"17","Control",5,3,"Double","Neutral","up","left",351.292717622726,0
"17","Control",5,4,"Spatial","Neutral","up","left",422.215425632742,0
"17","Control",5,5,"None","Congruent","up","left",413.577317993269,0
"17","Control",5,6,"Center","Congruent","up","left",387.646106075841,0
"17","Control",5,7,"Double","Congruent","up","left",412.751371048867,0
"17","Control",5,8,"Spatial","Congruent","up","left",386.46383650467,0
"17","Control",5,9,"None","Incongruent","up","left",559.537430112092,0
"17","Control",5,10,"Center","Incongruent","up","left",491.960018602778,0
"17","Control",5,11,"Double","Incongruent","up","left",508.025460769539,0
"17","Control",5,12,"Spatial","Incongruent","up","left",481.997524035379,0
"17","Control",5,13,"None","Neutral","down","left",447.738210291937,0
"17","Control",5,14,"Center","Neutral","down","left",455.932752322975,1
"17","Control",5,15,"Double","Neutral","down","left",390.04043973484,0
"17","Control",5,16,"Spatial","Neutral","down","left",293.494570861075,0
"17","Control",5,17,"None","Congruent","down","left",457.925719945357,0
"17","Control",5,18,"Center","Congruent","down","left",305.094339235905,1
"17","Control",5,19,"Double","Congruent","down","left",400.561570389489,1
"17","Control",5,20,"Spatial","Congruent","down","left",279.543434630474,0
"17","Control",5,21,"None","Incongruent","down","left",483.683477798916,0
"17","Control",5,22,"Center","Incongruent","down","left",513.882387896929,0
"17","Control",5,23,"Double","Incongruent","down","left",437.621864002718,0
"17","Control",5,24,"Spatial","Incongruent","down","left",337.281132562785,1
"17","Control",5,25,"None","Neutral","up","right",424.958443112627,0
"17","Control",5,26,"Center","Neutral","up","right",350.209980771645,1
"17","Control",5,27,"Double","Neutral","up","right",432.073297296435,0
"17","Control",5,28,"Spatial","Neutral","up","right",285.105264520108,0
"17","Control",5,29,"None","Congruent","up","right",359.873532544751,0
"17","Control",5,30,"Center","Congruent","up","right",342.029781368763,0
"17","Control",5,31,"Double","Congruent","up","right",446.698997902866,0
"17","Control",5,32,"Spatial","Congruent","up","right",383.182262158309,0
"17","Control",5,33,"None","Incongruent","up","right",463.028476694035,0
"17","Control",5,34,"Center","Incongruent","up","right",402.873483096574,0
"17","Control",5,35,"Double","Incongruent","up","right",494.257704438171,0
"17","Control",5,36,"Spatial","Incongruent","up","right",337.276100280938,0
"17","Control",5,37,"None","Neutral","down","right",422.556861683184,1
"17","Control",5,38,"Center","Neutral","down","right",346.067859490928,0
"17","Control",5,39,"Double","Neutral","down","right",355.116764568664,0
"17","Control",5,40,"Spatial","Neutral","down","right",359.929402504816,0
"17","Control",5,41,"None","Congruent","down","right",460.17854686595,0
"17","Control",5,42,"Center","Congruent","down","right",394.395012949609,0
"17","Control",5,43,"Double","Congruent","down","right",293.883470328939,0
"17","Control",5,44,"Spatial","Congruent","down","right",372.169035548568,0
"17","Control",5,45,"None","Incongruent","down","right",481.117788365809,0
"17","Control",5,46,"Center","Incongruent","down","right",535.514016532752,0
"17","Control",5,47,"Double","Incongruent","down","right",494.3301357058,0
"17","Control",5,48,"Spatial","Incongruent","down","right",387.988403556215,0
"17","Control",6,1,"None","Neutral","up","left",532.517643408454,0
"17","Control",6,2,"Center","Neutral","up","left",402.573700664229,0
"17","Control",6,3,"Double","Neutral","up","left",322.881175982225,0
"17","Control",6,4,"Spatial","Neutral","up","left",337.179337639154,0
"17","Control",6,5,"None","Congruent","up","left",379.787251401257,0
"17","Control",6,6,"Center","Congruent","up","left",311.71842460954,0
"17","Control",6,7,"Double","Congruent","up","left",386.444970437908,0
"17","Control",6,8,"Spatial","Congruent","up","left",352.307487381845,0
"17","Control",6,9,"None","Incongruent","up","left",540.183266986216,0
"17","Control",6,10,"Center","Incongruent","up","left",555.40099417806,0
"17","Control",6,11,"Double","Incongruent","up","left",496.393607632769,0
"17","Control",6,12,"Spatial","Incongruent","up","left",410.349884033094,0
"17","Control",6,13,"None","Neutral","down","left",434.343159146514,0
"17","Control",6,14,"Center","Neutral","down","left",423.27033543376,0
"17","Control",6,15,"Double","Neutral","down","left",326.528515620399,0
"17","Control",6,16,"Spatial","Neutral","down","left",295.178188161859,0
"17","Control",6,17,"None","Congruent","down","left",379.108941366468,0
"17","Control",6,18,"Center","Congruent","down","left",426.034515624816,0
"17","Control",6,19,"Double","Congruent","down","left",409.292221072729,0
"17","Control",6,20,"Spatial","Congruent","down","left",258.684177898212,0
"17","Control",6,21,"None","Incongruent","down","left",536.085038384416,1
"17","Control",6,22,"Center","Incongruent","down","left",422.009835515848,0
"17","Control",6,23,"Double","Incongruent","down","left",483.30183389745,0
"17","Control",6,24,"Spatial","Incongruent","down","left",462.677715662133,0
"17","Control",6,25,"None","Neutral","up","right",390.770304523875,0
"17","Control",6,26,"Center","Neutral","up","right",408.184610480779,0
"17","Control",6,27,"Double","Neutral","up","right",359.110960879058,0
"17","Control",6,28,"Spatial","Neutral","up","right",400.72908675397,0
"17","Control",6,29,"None","Congruent","up","right",462.532241016663,0
"17","Control",6,30,"Center","Congruent","up","right",409.238533040949,1
"17","Control",6,31,"Double","Congruent","up","right",287.393942293681,0
"17","Control",6,32,"Spatial","Congruent","up","right",317.566496673347,0
"17","Control",6,33,"None","Incongruent","up","right",407.512192378711,0
"17","Control",6,34,"Center","Incongruent","up","right",469.378490510952,0
"17","Control",6,35,"Double","Incongruent","up","right",463.268563649339,0
"17","Control",6,36,"Spatial","Incongruent","up","right",391.739729759343,0
"17","Control",6,37,"None","Neutral","down","right",412.851995311823,1
"17","Control",6,38,"Center","Neutral","down","right",364.002921863049,0
"17","Control",6,39,"Double","Neutral","down","right",311.108044281219,0
"17","Control",6,40,"Spatial","Neutral","down","right",303.979727938767,1
"17","Control",6,41,"None","Congruent","down","right",401.163278691107,1
"17","Control",6,42,"Center","Congruent","down","right",395.237062411648,0
"17","Control",6,43,"Double","Congruent","down","right",446.850033727078,1
"17","Control",6,44,"Spatial","Congruent","down","right",309.536265335391,0
"17","Control",6,45,"None","Incongruent","down","right",397.541870349031,1
"17","Control",6,46,"Center","Incongruent","down","right",462.742608032486,0
"17","Control",6,47,"Double","Incongruent","down","right",425.455149902681,0
"17","Control",6,48,"Spatial","Incongruent","down","right",435.339875771585,0
"18","Control",1,1,"None","Neutral","up","left",426.100545690068,0
"18","Control",1,2,"Center","Neutral","up","left",405.292711167206,0
"18","Control",1,3,"Double","Neutral","up","left",443.061871192396,0
"18","Control",1,4,"Spatial","Neutral","up","left",327.919018194903,0
"18","Control",1,5,"None","Congruent","up","left",324.005781488763,0
"18","Control",1,6,"Center","Congruent","up","left",346.921828027079,0
"18","Control",1,7,"Double","Congruent","up","left",390.900604710756,1
"18","Control",1,8,"Spatial","Congruent","up","left",335.081079117658,0
"18","Control",1,9,"None","Incongruent","up","left",498.144471075454,0
"18","Control",1,10,"Center","Incongruent","up","left",432.641706949973,0
"18","Control",1,11,"Double","Incongruent","up","left",447.744180253461,0
"18","Control",1,12,"Spatial","Incongruent","up","left",439.087110533514,1
"18","Control",1,13,"None","Neutral","down","left",548.647654471583,0
"18","Control",1,14,"Center","Neutral","down","left",429.241145894735,0
"18","Control",1,15,"Double","Neutral","down","left",481.172045904768,0
"18","Control",1,16,"Spatial","Neutral","down","left",311.141812657109,0
"18","Control",1,17,"None","Congruent","down","left",383.738672134065,0
"18","Control",1,18,"Center","Congruent","down","left",374.238264899252,0
"18","Control",1,19,"Double","Congruent","down","left",420.175898963911,0
"18","Control",1,20,"Spatial","Congruent","down","left",403.775521280215,0
"18","Control",1,21,"None","Incongruent","down","left",401.209024422182,0
"18","Control",1,22,"Center","Incongruent","down","left",449.711686880963,0
"18","Control",1,23,"Double","Incongruent","down","left",396.105283526274,0
"18","Control",1,24,"Spatial","Incongruent","down","left",466.290626775896,0
"18","Control",1,25,"None","Neutral","up","right",517.821543491115,0
"18","Control",1,26,"Center","Neutral","up","right",439.073514895878,0
"18","Control",1,27,"Double","Neutral","up","right",379.032246164963,0
"18","Control",1,28,"Spatial","Neutral","up","right",261.160916317749,0
"18","Control",1,29,"None","Congruent","up","right",406.914946359206,0
"18","Control",1,30,"Center","Congruent","up","right",309.82578440379,0
"18","Control",1,31,"Double","Congruent","up","right",448.264977550436,1
"18","Control",1,32,"Spatial","Congruent","up","right",277.767443654623,0
"18","Control",1,33,"None","Incongruent","up","right",532.629594938313,0
"18","Control",1,34,"Center","Incongruent","up","right",463.450296511407,0
"18","Control",1,35,"Double","Incongruent","up","right",404.004262063973,0
"18","Control",1,36,"Spatial","Incongruent","up","right",398.381219391488,0
"18","Control",1,37,"None","Neutral","down","right",532.969497809096,0
"18","Control",1,38,"Center","Neutral","down","right",465.01418456008,0
"18","Control",1,39,"Double","Neutral","down","right",287.967142940575,0
"18","Control",1,40,"Spatial","Neutral","down","right",276.582118015266,0
"18","Control",1,41,"None","Congruent","down","right",380.662145366362,0
"18","Control",1,42,"Center","Congruent","down","right",433.559921060902,0
"18","Control",1,43,"Double","Congruent","down","right",352.916690042345,0
"18","Control",1,44,"Spatial","Congruent","down","right",333.298853413387,0
"18","Control",1,45,"None","Incongruent","down","right",536.953719567698,0
"18","Control",1,46,"Center","Incongruent","down","right",441.355572175125,0
"18","Control",1,47,"Double","Incongruent","down","right",493.892068389451,0
"18","Control",1,48,"Spatial","Incongruent","down","right",427.705633931059,0
"18","Control",2,1,"None","Neutral","up","left",424.948036693421,0
"18","Control",2,2,"Center","Neutral","up","left",450.733696130992,0
"18","Control",2,3,"Double","Neutral","up","left",349.56715025521,0
"18","Control",2,4,"Spatial","Neutral","up","left",338.68695219567,1
"18","Control",2,5,"None","Congruent","up","left",383.880975696962,1
"18","Control",2,6,"Center","Congruent","up","left",359.608689763044,0
"18","Control",2,7,"Double","Congruent","up","left",299.359374155314,0
"18","Control",2,8,"Spatial","Congruent","up","left",352.720512954764,0
"18","Control",2,9,"None","Incongruent","up","left",578.369857122971,1
"18","Control",2,10,"Center","Incongruent","up","left",412.936052467495,0
"18","Control",2,11,"Double","Incongruent","up","left",428.241427671501,0
"18","Control",2,12,"Spatial","Incongruent","up","left",407.713845495815,0
"18","Control",2,13,"None","Neutral","down","left",339.026252674036,0
"18","Control",2,14,"Center","Neutral","down","left",348.486441557299,0
"18","Control",2,15,"Double","Neutral","down","left",356.198447643826,0
"18","Control",2,16,"Spatial","Neutral","down","left",284.957419837797,0
"18","Control",2,17,"None","Congruent","down","left",418.911236830369,1
"18","Control",2,18,"Center","Congruent","down","left",421.649585551104,0
"18","Control",2,19,"Double","Congruent","down","left",386.578331741384,1
"18","Control",2,20,"Spatial","Congruent","down","left",325.356381499905,0
"18","Control",2,21,"None","Incongruent","down","left",483.974633947316,0
"18","Control",2,22,"Center","Incongruent","down","left",393.566751339936,0
"18","Control",2,23,"Double","Incongruent","down","left",449.49104889897,0
"18","Control",2,24,"Spatial","Incongruent","down","left",417.313566047784,0
"18","Control",2,25,"None","Neutral","up","right",448.299047083474,0
"18","Control",2,26,"Center","Neutral","up","right",347.732537723747,0
"18","Control",2,27,"Double","Neutral","up","right",426.600297970845,0
"18","Control",2,28,"Spatial","Neutral","up","right",399.871269887116,0
"18","Control",2,29,"None","Congruent","up","right",433.581331619084,0
"18","Control",2,30,"Center","Congruent","up","right",316.520501958936,0
"18","Control",2,31,"Double","Congruent","up","right",323.182212764321,0
"18","Control",2,32,"Spatial","Congruent","up","right",356.151179540576,1
"18","Control",2,33,"None","Incongruent","up","right",522.102433434938,0
"18","Control",2,34,"Center","Incongruent","up","right",497.480897763157,0
"18","Control",2,35,"Double","Incongruent","up","right",537.635474170931,0
"18","Control",2,36,"Spatial","Incongruent","up","right",408.801087830241,0
"18","Control",2,37,"None","Neutral","down","right",376.533939525731,0
"18","Control",2,38,"Center","Neutral","down","right",440.513007265796,0
"18","Control",2,39,"Double","Neutral","down","right",331.180613308868,0
"18","Control",2,40,"Spatial","Neutral","down","right",345.990069396178,0
"18","Control",2,41,"None","Congruent","down","right",456.910020263035,0
"18","Control",2,42,"Center","Congruent","down","right",373.42099386902,0
"18","Control",2,43,"Double","Congruent","down","right",395.361710301035,0
"18","Control",2,44,"Spatial","Congruent","down","right",338.316870918394,0
"18","Control",2,45,"None","Incongruent","down","right",443.632192193075,0
"18","Control",2,46,"Center","Incongruent","down","right",447.189743365869,0
"18","Control",2,47,"Double","Incongruent","down","right",441.131233125413,1
"18","Control",2,48,"Spatial","Incongruent","down","right",446.027235657089,0
"18","Control",3,1,"None","Neutral","up","left",487.665868137981,0
"18","Control",3,2,"Center","Neutral","up","left",290.117889838222,0
"18","Control",3,3,"Double","Neutral","up","left",304.924753477239,0
"18","Control",3,4,"Spatial","Neutral","up","left",348.127353741821,0
"18","Control",3,5,"None","Congruent","up","left",479.03686137982,1
"18","Control",3,6,"Center","Congruent","up","left",345.393005805912,0
"18","Control",3,7,"Double","Congruent","up","left",374.825288602659,0
"18","Control",3,8,"Spatial","Congruent","up","left",348.579013175242,0
"18","Control",3,9,"None","Incongruent","up","left",424.181334589465,1
"18","Control",3,10,"Center","Incongruent","up","left",511.457059578973,0
"18","Control",3,11,"Double","Incongruent","up","left",391.090298182819,0
"18","Control",3,12,"Spatial","Incongruent","up","left",468.989057432787,0
"18","Control",3,13,"None","Neutral","down","left",485.88272689448,0
"18","Control",3,14,"Center","Neutral","down","left",318.113202927152,0
"18","Control",3,15,"Double","Neutral","down","left",313.491772958445,0
"18","Control",3,16,"Spatial","Neutral","down","left",369.889545893451,0
"18","Control",3,17,"None","Congruent","down","left",444.943220427086,0
"18","Control",3,18,"Center","Congruent","down","left",374.493031402488,0
"18","Control",3,19,"Double","Congruent","down","left",334.61624904906,0
"18","Control",3,20,"Spatial","Congruent","down","left",345.726958630691,0
"18","Control",3,21,"None","Incongruent","down","left",491.023996982522,0
